AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,485,9.7,22.38,21.67113
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0.2222222,0.3333333,18.76889,14825.42,1126.095,63.59901,3792.042,0.1111111,48.50532,2.595073,3.000299,0.02323612,0.001259101,1.798892,0.4444444,1.082697,0.05921969,2.60792
Max: 1,1,3,22.38,17376.94,6554.304,387.8287,9000,1,56.59077,2.820282,3.002167,0.06004329,0.003522153,2.999999,3,4.423646,0.2617542,5.999899
Min: -1,0,0,15.72,12744.33,57.54081,2.828948,193.8711,0,41.74538,2.306171,2.999973,-0.0005418863,-3.455908E-05,0.6129535,0,0.2468823,0.01574504,0.9000778
