AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,535,10.7,23.4,22.86325
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0,0.3333333,18.65778,14664.75,538.196,27.31878,4029.531,0.2222222,47.88872,2.588892,3.000286,0.03325991,0.001855728,1.946055,0.6666667,0.6050714,0.03079362,2.713598
Max: 1,0,3,23.4,17405.24,941.5378,45.26624,8825.501,1,54.78648,2.973782,3.002739,0.06005478,0.004358349,2.999999,1,1.455656,0.06231404,5.896716
Min: -1,0,0,13.8,12645.24,13.67113,0.9935415,73.66967,0,40.97872,2.343306,2.999878,-0.0006366149,-3.983823E-05,0.5217805,0,0.1484863,0.01079115,0.8999825
