AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,533,10.66,21.84,24.40476
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0.2222222,0.3333333,18.61555,14743.78,685.1735,36.24228,3553.922,0.2222222,48.50225,2.612937,3.000309,0.03294457,0.00182694,1.876075,0.4444444,0.8380226,0.04556079,2.207519
Max: 1,1,3,21.84,16724.43,995.7758,50.31465,6094.016,1,54.57505,2.726686,3.001976,0.06003952,0.003793509,2.999997,1,1.405991,0.07384407,2.999997
Min: -1,0,0,15.38,12607.49,403.9689,25.43885,834.8942,0,41.35325,2.474606,2.999878,-2.926402E-05,-1.842822E-06,0.8890151,0,0.4417273,0.02781658,0.8890152
