IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,15.14,0,661.2026,43.78825,4805.457,0,526.6457,34.83107,23616.15,0,0,23611.01,0,960.4414,63.60539,23616.7
1,0,0,15.14,0,369.5023,24.47035,4742.39,0,536.2405,35.46564,24365.18,0,0,24361.02,0,989.3532,65.52008,24365.54
1,0,0,15.14,0,169.2356,11.20766,4791.961,0,538.9163,35.64261,24859.95,0,0,24855.79,0,1006.827,66.67731,24860.37
1,0,0,15.14,0,1433.789,94.95291,9000,0,522.3359,34.54603,23368.26,0,0,23363.23,0,950.3379,62.93629,23368.71
1,0,0,15.14,0,601.5121,39.83524,3373.865,0,530.451,35.08274,24113.47,0,0,24113.47,0,979.2346,64.84998,24113.47
1,0,0,15.14,0,98.38755,6.515732,4766.822,0,543.1625,35.92345,25110.02,0,0,25105.81,0,1016.702,67.33126,25110.42
0,0,0,15.14,0,11093.28,734.6541,9000,0,55.51414,3.67157,5.000095,0.09999828,0.006622403,4.990896,0,7.117855,0.4713811,7.44393
1,0,0,15.14,0,1583.754,104.8843,9000,0,526.3835,34.81373,23865.76,0,0,23857.64,0,969.4383,64.20121,23866.5
1,0,0,15.14,0,224.2579,14.85152,4745.384,0,533.9816,35.31625,24613.69,0,0,24608.56,0,997.1058,66.03349,24614.13
