IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,16.64,0,4360.938,262.7071,8696.612,0,529.3752,31.8517,23367.23,-3.667083E-09,-2.209086E-10,23367.23,146,990.9542,59.69603,23367.23
0,0,0,16.64,0,4131.609,248.8921,9000,0,47.79553,2.875784,8.000046,0.1599983,0.009638449,0.9670118,0,0.5327914,0.03209587,0.9939045
1,0,0,16.64,0,2891.905,174.2112,7649.388,0,535.8164,32.23925,24612.95,-1.353025E-05,-8.150756E-07,24605.44,142,1017.276,61.28172,24614.16
1,0,0,16.64,0,3872.279,233.2698,8989.075,0,529.1574,31.83859,23610.61,0,0,23610.61,142,992.4893,59.78851,23610.61
1,0,0,16.64,0,3007.198,181.1565,8852.849,0,536.4805,32.27921,24352.51,-1.182442E-05,-7.123145E-07,24345.87,138,1013.107,61.03057,24353
1,0,0,16.64,0,2654.565,159.9136,8694.457,0,539.4292,32.45663,24856.47,-1.431222E-05,-8.621817E-07,24856.47,140,1026.642,61.84593,24856.51
1,0,0,16.64,0,2885.326,173.8148,8491.607,0,532.9524,32.06693,23857.55,0,0,23857.55,142,997.1633,60.07008,23857.55
1,0,0,16.64,0,2971.474,179.0045,8646.143,0,533.8869,32.12316,24102.6,-1.432002E-05,-8.626516E-07,24088.92,140,1002.987,60.42091,24104.77
1,0,0,16.64,0,1613.962,97.2266,4680.708,0,544.191,32.74314,25109.99,1.359255E-05,8.188284E-07,25103.34,142,1034.837,62.33958,25110.41
