IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
0.8888889,0,0,16.64,0,3154.362,190.0218,8188.982,0,481.0094,28.9416,21541.99,0.0177731,0.001070668,21537.38,125.7778,897.3322,54.05616,21541.69
1,0,0,16.64,0,4360.938,262.7071,9000,0,544.191,32.74314,25109.99,0.1599983,0.009638449,25103.34,146,1034.837,62.33958,25110.41
0,0,0,16.64,0,1613.962,97.2266,4680.708,0,47.79553,2.875784,8.000046,-1.432002E-05,-8.626516E-07,0.9670118,0,0.5327914,0.03209587,0.9939045
