IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
-1,2,3,14.14,13210.22,85.13218,6.037744,186.8192,0,41.77522,2.958585,3.000137,0.06000124,0.004255407,0.9000063,0,0.142492,0.01010582,0.9000063
1,0,0,15.96,12998.33,683.7166,42.94703,2132.824,33,42.15451,2.644574,3.000319,-0.009506632,-0.0005971502,1.700718,66,1.18166,0.07422489,1.728907
1,2,0,16.16,12639.65,2597.165,161.1144,5606.909,0,41.93332,2.598099,2.999878,0.05996922,0.003720175,2.999878,0,2.121157,0.1315854,3.529516
1,0,0,16.86,14381.63,412.3083,24.51298,1357.248,0,47.15415,2.800128,3.000703,0.02037621,0.001211428,1.16382,2,0.7367914,0.04380448,1.364218
1,0,0,17.62,14425.75,429.5404,24.43347,1451.797,0,47.82188,2.717152,3.000022,0.05996909,0.003411211,2.999997,0,0.6023152,0.03426139,2.999997
1,0,0,18.38,14501.31,356.0342,19.41299,1261.352,0,48.04319,2.616732,3.000016,0.00946792,0.0005162443,0.6830872,0,0.3938442,0.0214746,1.153741
1,0,0,19.14,16275.41,139.6675,7.312435,371.9059,0,53.00458,2.772206,3.00002,0.02037658,0.001066837,1.281006,0,0.4074,0.02132984,1.310447
1,0,0,20.86,16362.11,418.2883,20.0907,994.7938,1,53.97309,2.58988,3.000016,0.05626827,0.002702607,2.323326,68,0.5402946,0.02595075,2.323326
1,0,0,21.5,16232.45,830.7819,38.71304,6523.951,0,53.97934,2.513005,3.000012,0.01291966,0.0006020345,2.410874,0,0.71889,0.03349907,2.50615
