AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,365,7.3,22,16.59091
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,1.555556,0.3333333,18.14667,14836.66,621.4163,33.75433,5075.201,0.1111111,48.40663,2.678938,3.000041,0.02533664,0.001417577,2.054833,2.333333,0.6566169,0.0354762,2.844041
Max: 1,7,3,22,17369.47,1058.766,52.29984,9000,1,57.79156,2.846914,3.000311,0.05999692,0.003677271,2.999999,19,1.107902,0.05045093,5.999851
Min: -1,0,0,14.82,12585.89,198.6818,11.64606,1445.85,0,42.02386,2.52496,2.999949,-0.001616038,-0.0001093395,0.9000301,0,0.3503386,0.02370356,0.9000301
