AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,954,19.08,21.2,45
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0.4444444,0.3333333,17.44,14699.75,421.1267,23.36703,2539.404,1.111111,47.76527,2.756218,3.00002,0.03169283,0.001913919,1.910552,2.777778,0.5886046,0.03350193,2.05946
Max: 1,2,3,21.2,16500.82,779.0764,40.06539,6888.097,5,54.37169,2.922293,3.000109,0.05999907,0.004259311,2.999997,7,1.12102,0.06248717,3.088123
Min: -1,0,0,14.12,12970.5,37.14369,2.601099,79.08241,0,41.13278,2.541336,2.999903,-0.002256121,-0.0001257593,0.6016493,0,0.09921193,0.006947614,0.6016493
