IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,13.74,12947.84,15.2228,1.111153,139.04,0,40.9951,2.987981,2.999923,-2.670288E-05,-1.949115E-06,0.7380283,0,0.06989554,0.005101864,0.7381163
1,0,0,15.88,12657.18,236.3643,14.92199,1005.301,0,41.76324,2.633244,3.000043,-0.003604904,-0.0002275823,1.971592,64,0.4585311,0.02894767,1.986535
1,0,0,16.52,12685.62,651.7808,39.54981,5820.135,0,41.84568,2.536102,2.999999,0.05996908,0.003638901,2.999999,0,0.4512322,0.02738059,2.999999
1,0,0,17.9,14255.71,560.4448,31.37989,1114.626,3,47.02704,2.630148,2.999949,0.01855518,0.001038924,1.614047,3,0.7029644,0.03935971,1.683633
-1,4,3,18.52,16999.72,214.5564,11.6102,9000,0,53.49866,2.891819,3.000183,0.05999985,0.003246745,0.3052449,0,0.09023659,0.004882933,0.306009
1,2,0,18.62,14535.73,1181.484,63.58902,2565.983,0,48.36381,2.600205,3.000035,0.009468062,0.0005095835,2.009904,0,1.20996,0.06512165,2.331475
1,2,0,19.72,16609.03,1831.775,93.07798,9000,53,54.07641,2.744995,2.999997,0.009865809,0.0005013114,1.058055,55,1.391842,0.07072366,5.999923
1,0,0,20.22,14782.49,2555.345,126.6276,5024.425,0,48.70201,2.41099,3.000011,0.05997004,0.002971757,3.000011,0,2.454545,0.1216326,3.000011
1,0,0,20.94,16455.96,2049.199,98.0478,6408.866,0,54.35128,2.598054,3.000045,0.05996882,0.002869321,2.323326,1,1.503396,0.07193283,2.584352
