IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,13.92,0,25.1397,1.811218,213.7607,0,40.98176,2.948328,10.15019,0,0,10.15019,168,42.12622,3.035031,10.15019
1,0,0,14.9,0,67.79851,4.562484,601.009,0,41.80547,2.809508,10.15051,0,0,10.15051,200,43.22679,2.908936,10.15051
1,0,0,15.78,0,248.7191,15.80172,1643.046,0,42.03687,2.667314,10.13532,0,0,10.13532,20,43.36731,2.755229,10.13532
1,0,0,18.16,0,873.8864,48.22773,8995.055,0,47.75623,2.632648,10.14441,0.07835655,0.004324313,10.14441,95,49.59045,2.73678,10.14441
1,0,0,19.22,0,1104.582,57.5903,8980.517,0,48.60463,2.531491,10.14607,0,0,10.14607,130,50.63767,2.640129,10.14607
1,0,0,20.06,0,599.212,29.93067,8995.922,0,54.54173,2.721643,13.50087,0,0,13.50087,8,56.8678,2.84055,13.50087
1,0,0,21.88,0,1065.499,48.7866,8977.186,0,54.77379,2.505663,13.50737,0.07466894,0.003418908,13.50737,63,56.70321,2.596301,13.50737
1,0,0,22.7,0,2180.537,96.22847,8984.581,0,55.51735,2.447855,13.3157,0.0950265,0.004193579,13.3157,87,57.398,2.53301,13.3157
-1,0,0,23.62,0,596.7334,25.30676,7718.76,0,66.86112,2.833098,3.000141,0.05947398,0.002522222,0.4492909,45,0.6663297,0.02825826,2.275388
