AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,535,10.7,12,44.58333
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0,0,12,0,3243.287,271.1779,7688.963,4.888889,480.8273,40.13584,21540.8,0.01626504,0.001359953,21535.32,344.8889,893.0997,74.6739,21542.73
Max: 1,0,0,12,0,5803.055,485.2053,8977.884,12,543.9106,45.40155,25096.9,0.1449498,0.01211955,25088.71,392,1033.202,86.38815,25097.49
Min: -1,0,0,12,0,1044.103,87.2996,5073.819,0,60.40302,5.041988,27.04612,-8.732434E-08,-7.301366E-09,24.99129,2,41.22188,3.446646,37.95295
