IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,13,0,2144.411,165.4638,8993.439,1,543.8076,41.89581,24108.63,0.0004321334,3.334363E-05,24098.62,147,1052.827,81.23663,24109.57
1,0,0,13,0,3951.46,304.8966,8910.745,1,534.2057,41.15607,23858,0.0003083207,2.379018E-05,23848.86,149,1032.899,79.69898,23859.05
1,0,0,13,0,841.2837,64.91386,3364.183,1,539.4697,41.56161,24859.5,0.0002823722,2.178798E-05,24859.5,151,1055.746,81.46189,24859.5
1,0,0,13,0,3480.932,268.5904,8992.532,1,530.1313,40.84216,23366.86,0.000333638,2.574368E-05,23366.86,149,1018.026,78.55136,23367.83
1,0,0,13,0,952.0163,73.45805,4872.786,1,534.8812,41.2081,24343.26,0.0004075445,3.144634E-05,24329.38,147,1043.247,80.49744,24345.06
1,0,0,13,0,764.0508,58.95454,4737.999,1,543.5635,41.87701,25111.88,0.00052965,4.086806E-05,25106.04,151,1063.451,82.05643,25112.36
1,0,0,13,0,2742.01,211.5749,8921.086,1,61.17502,4.713022,19.09937,0.224739,0.01734097,19.09937,157,78.59821,6.064676,31.25575
1,0,0,13,0,1959.954,151.231,8961.603,1,525.137,40.4574,23603.54,0.0002783027,2.147398E-05,23593.7,145,1012.672,78.13831,23604.91
-1,0,0,13,0,415.2834,32.04347,5159.151,0,535.2436,41.23603,24639.14,0.0001475075,1.138175E-05,24634.13,2,986.0125,76.08121,24640.29
