IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,15.34,0,1065.753,69.65707,9000,0,532.0349,34.72812,23865.47,0,0,23861.21,0,972.453,63.55902,23865.9
1,0,0,15.34,0,375.6558,24.55267,4796.264,0,535.2968,34.94104,24362.4,0,0,24353.96,0,990.3073,64.72597,24363.27
1,0,0,15.34,0,201.9291,13.19798,4792.313,0,534.0013,34.85648,24611.42,0,0,24607.11,0,998.1324,65.23742,24611.86
1,0,0,15.34,0,1521.423,99.4394,9000,0,522.5402,34.10837,23368.25,0,0,23363.96,0,952.767,62.27236,23368.68
1,0,0,15.34,0,1232.476,80.55397,8995.688,0,530.8073,34.64799,24116.78,0,0,24112.52,0,980.7225,64.09951,24117.13
1,0,0,15.34,0,98.37193,6.429538,4767.282,0,543.1649,35.45463,25110.09,0,0,25105.92,0,1017.792,66.52236,25110.48
1,0,0,15.34,0,859.4288,56.17182,5118.036,0,526.5232,34.36835,23616.34,0,0,23612.14,0,962.3064,62.89584,23616.64
0,0,0,15.34,0,3407.343,222.7022,9000,3,49.10053,3.204996,5.000078,0.0999992,0.006535896,4.93279,27,2.447796,0.1599867,6.384304
1,0,0,15.34,0,162.4265,10.61611,4705.711,0,538.8677,35.17413,24864.25,0,0,24860.03,0,1008.081,65.88763,24864.56
