AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,324,6.48,21.6,15
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0,0.3333333,17.87333,14945.42,471.1556,24.18123,3832.989,0,48.38661,2.720629,3,0.03175708,0.001727369,1.991739,0.1111111,0.5076435,0.02763154,2.700545
Max: 1,0,3,21.6,18553.19,1320.224,61.23489,9000,0,58.82577,2.952312,3.000143,0.05999985,0.004024803,2.999999,1,1.129735,0.05239959,5.999923
Min: -1,0,0,13.9,12899,12.9466,0.9340984,74.30447,0,40.97809,2.570955,2.999879,-3.116764E-05,-1.982674E-06,0.9000473,0,0.199034,0.01266119,1.272792
