AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,491,9.82,12,40.91667
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0,0,12,0,2666.659,222.9648,7715.054,4.111111,481.1839,40.16561,21544.8,0.01484692,0.001241381,21540.77,90.44444,898.1299,75.09447,21545.48
Max: 1,0,0,12,0,4481.128,374.6763,8988.009,13,544.438,45.44558,25108.72,0.1324272,0.01107251,25101.58,106,1034.804,86.52207,25109.79
Min: -1,0,0,12,0,303.3691,25.36531,4668.195,0,56.56056,4.721249,21.23793,-1.179194E-08,-9.859482E-10,21.23793,2,46.03789,3.849322,21.23793
