IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,11.86,0,1738.741,147.1016,8799.244,0,59.55651,5.030111,38.73312,0.2098506,0.01775386,38.73312,47,91.61158,7.750557,38.73312
1,0,0,11.86,0,580.5864,49.11899,5482.495,0,535.507,45.22863,24362.81,0.0001410554,1.193362E-05,24355.66,45,1052.584,89.05112,24363.47
1,0,0,11.86,0,687.4871,58.16304,8423.028,0,544.5372,45.99132,25109.21,0.0002858742,2.418564E-05,25104,47,1073.896,90.85413,25109.65
1,0,0,11.86,0,584.9905,49.49158,4939.999,0,536.0511,45.27459,24112.68,0.0001771364,1.498616E-05,24112.68,47,1050.058,88.8374,24112.68
1,0,0,11.86,0,944.834,79.9352,8401.267,0,520.6199,43.97128,23591.79,0.000100255,8.481812E-06,23580.32,47,1020.36,86.32486,23595.29
1,0,0,11.86,0,463.1858,39.18661,6697.672,0,538.6899,45.49746,24864.32,0.0005106804,4.320477E-05,24864.32,45,1060.964,89.76004,24864.32
1,0,0,11.86,0,508.3969,43.01158,2707.629,0,522.592,44.13784,23347.51,0.0002146999,1.816412E-05,23347.51,47,1020.042,86.29798,23347.51
-1,0,0,11.86,0,300.3522,25.41051,4781.835,0,525.9414,44.42073,23887.31,-6.82634E-09,-5.775246E-10,23882.31,5,955.7011,80.85458,23887.64
1,0,0,11.86,0,486.4188,41.15218,5138.87,0,534.4094,45.13593,24613.13,0.0001384721,1.171507E-05,24613.13,45,1052.149,89.01427,24613.13
