IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
1,0,0,14.14,13136.15,90.77312,6.43781,1065.087,0,41.78592,2.959342,3.000004,-3.154576E-05,-2.237288E-06,0.4855096,0,0.1068109,0.007575245,1.03115
1,0,0,15.76,13631.54,2375.935,151.1409,9000,0,44.33803,2.816902,2.999973,-0.0006203465,-3.946225E-05,2.268461,0,1.881859,0.1197111,5.999899
1,0,0,16.24,12753.62,318.2998,19.64814,2170.277,0,42.04278,2.592033,2.999999,0.05997046,0.003701881,2.999999,1,0.4320144,0.02666755,2.999999
1,1,0,17.48,14799.15,309.9222,17.77077,1944.922,0,47.73564,2.734,3.000019,0.05996956,0.003438622,2.362931,0,0.3991498,0.02288703,2.362931
1,4,0,18.3,14943.03,849.7247,46.53476,6431.26,0,48.10553,2.631594,3.000044,0.009464391,0.0005183127,1.189725,0,0.5016417,0.02747216,2.252353
-1,7,3,18.84,15271.02,1211.323,64.43205,8762.647,0,47.96902,2.548832,3.000139,0.06000132,0.00319156,0.9000026,0,0.7137091,0.03796325,1.055172
1,2,0,20.08,17091.53,485.8817,24.2456,8971.972,0,54.50435,2.717067,3.000046,0.01350354,0.0006738296,2.79166,0,0.8499984,0.04241509,2.79166
1,0,0,21.62,16358.29,634.7916,29.41574,5103.587,0,54.38083,2.517631,3.000011,-0.003905784,-0.0001809909,2.218384,0,0.8939309,0.04142405,2.218384
1,0,0,22.1,17142.11,968.2603,43.89212,8921.934,0,57.4844,2.60346,3.000002,0.01291871,0.0005856169,2.342078,0,0.9308813,0.0421977,5.227342
