AGENT_COUNT,ELAPSED_FRAMES,SIMULATION_DURATION,REAL_TIME_DURATION,AVERAGE_FPS
8,410,8.2,13,31.53846
IS_AGENT,AGENT_COLLISION_COUNT,OBSTACLE_COLLISION_COUNT,AGENT_COMPLETION_TIME,TOTAL_METABOLIC_ENERGY,TOTAL_DEGREES_TURNED,AVG_ANGULAR_SPEED,MAX_INSTANT_ANG_SPEED,ANGULAR_INFLECTION_COUNT,TOTAL_DISTANCE,AVG_SPEED,MAX_INSTANT_SPEED,TOTAL_SPEED_CHANGE,AVG_SPEED_CHANGE,MAX_INSTANT_SPEED_CHANGE,SPEED_CHANGE_INFLECT_COUNT,TOTAL_ACCELERATION,AVG_ACCELERATION,MAX_INSTANT_ACCEL
Average: 0.7777778,0,0,13,0,1916.822,147.903,6990.392,0.8888889,483.0682,37.21635,21545.54,0.02527316,0.00195009,21539.58,133.1111,927.0532,71.53188,21547.76
Max: 1,0,0,13,0,3951.46,304.8966,8993.439,1,543.8076,41.89581,25111.88,0.224739,0.01734097,25106.04,157,1063.451,82.05643,25112.36
Min: -1,0,0,13,0,415.2834,32.04347,3364.183,0,61.17502,4.713022,19.09937,0.0001475075,1.138175E-05,19.09937,2,78.59821,6.064676,31.25575
